recording_date,anno.res_index_label,code,drivers,cell_name,patched_cell_container,63x_call
2018-01-22,0.880454162,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-368549.05.02.01,PAS4_180122_453_A01,63x no go
2018-01-22,0.877796521,mIVSCC-MET,Slc17a8-IRES2-Cre Slc32a1-IRES2-FlpO,Slc17a8-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-365757.03.02.01,PBS4_180122_501_A01,
2018-01-22,1.0,mIVSCC-MET,Sst-IRES-FlpO Tac1-IRES2-Cre,Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai65-370362.05.01.01,PBS4_180122_502_A01,63x go
2018-01-22,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-368549.04.01.01,PBS4_180122_503_A01,63x go
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.04.02.01,P8S4_180123_351_A01,
2018-01-23,0.4831407,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.03.02.01,P8S4_180123_352_A01,
2018-01-23,0.5623512,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370735.03.02.01,P2S4_180123_051_A01,
2018-01-23,0.7455432,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370735.03.02.02,P2S4_180123_052_A01,63x go
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.04.01.01,P9S4_180123_401_A01,63x go
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.05.01.01,P9S4_180123_402_A01,63x no go
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.05.01.02,P9S4_180123_403_A01,
2018-01-23,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368861.05.01.01,P9S4_180123_404_A01,
2018-01-23,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368861.05.01.02,P9S4_180123_405_A01,
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.05.02.01,PAS4_180123_451_A01,63x go
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.05.02.02,PAS4_180123_452_A01,63x go
2018-01-23,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368861.05.02.01,PAS4_180123_453_A01,
2018-01-23,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368861.06.02.01,PAS4_180123_454_A01,63x no go
2018-01-23,1.0,mIVSCC-MET,Ndnf-IRES2-dgCre Slc32a1-IRES2-FlpO,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-368761.06.02.01,PBS4_180123_501_A01,63x go
2018-01-24,0.79726097,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370680.04.02.01,P8S4_180124_351_A01,63x go
2018-01-24,1.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-370501.04.02.01,P8S4_180124_352_A01,63x no go
2018-01-24,0.4586377,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-370501.04.02.02,P8S4_180124_353_A01,
2018-01-24,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.05.02.01,P8S4_180124_354_A01,63x no go
2018-01-24,0.7455432,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.05.02.02,P8S4_180124_355_A01,
2018-01-24,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.04.02.01,P8S4_180124_356_A01,63x no go
2018-01-24,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.04.02.02,P8S4_180124_357_A01,
2018-01-24,0.4586377,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370680.03.01.01,P9S4_180124_401_A01,
2018-01-24,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368862.05.01.01,P9S4_180124_403_A01,
2018-01-24,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368862.05.01.02,P9S4_180124_404_A01,63x no go
2018-01-24,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.04.01.01,P9S4_180124_405_A01,
2018-01-24,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.04.01.02,P9S4_180124_406_A01,
2018-01-24,0.0,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-370501.01.01.01,PAS4_180124_451_A01,
2018-01-24,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368862.05.02.01,PAS4_180124_452_A01,63x go
2018-01-24,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368862.06.02.01,PAS4_180124_453_A01,
2018-01-24,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368862.06.01.01,PAS4_180124_454_A01,63x go
2018-01-24,0.877796521,mIVSCC-MET,Pvalb-IRES-Cre,Pvalb-IRES-Cre;Ai14-370501.03.02.01,PBS4_180124_501_A01,63x no go
2018-01-24,0.4586377,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.03.01.01,PBS4_180124_502_A01,
2018-01-24,0.7455432,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368863.06.02.01,PBS4_180124_503_A01,
2018-01-25,0.79726097,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.02.01.01,P2S4_180125_051_A01,63x go
2018-01-25,0.4586377,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.04.02.01,P8S4_180125_351_A01,
2018-01-25,0.912283928,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.04.02.02,P8S4_180125_352_A01,63x no go
2018-01-25,0.4586377,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.04.01.01,P9S4_180125_401_A01,
2018-01-25,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368864.02.01.01,P9S4_180125_402_A01,
2018-01-25,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368864.02.01.02,P9S4_180125_403_A01,
2018-01-25,0.912283928,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.06.01.01,PAS4_180125_451_A01,63x go
2018-01-25,0.0,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.05.01.01,PAS4_180125_452_A01,
2018-01-25,0.4586377,mIVSCC-MET,Oxtr-T2A-Cre Pvalb-T2A-FlpO,Oxtr-T2A-Cre;Pvalb-T2A-FlpO;Ai65-370683.03.02.01,PBS4_180125_501_A01,
2018-01-26,0.4831407,mIVSCC-MET,Sst-IRES-FlpO Tac1-IRES2-Cre,Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai65-370361.05.01.01,P2S4_180126_051_A01,
2018-01-26,1.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370739.04.01.01,P2S4_180126_052_A01,63x go
2018-01-26,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368865.03.02.01,P2S4_180126_053_A01,63x no go
2018-01-26,0.7709121,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368865.03.02.02,P2S4_180126_054_A01,63x go
2018-01-26,0.3299751,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370736.03.02.01,P2S4_180126_055_A01,
2018-01-26,1.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370736.03.02.02,P2S4_180126_056_A01,63x no go
2018-01-26,1.0,mIVSCC-MET,Sst-IRES-FlpO Tac1-IRES2-Cre,Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai65-370361.02.01.01,P9S4_180126_401_A01,63x go
2018-01-26,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368865.03.01.01,P9S4_180126_402_A01,63x no go
2018-01-26,0.5623512,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-368865.03.01.02,P9S4_180126_403_A01,
2018-01-26,0.7455432,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370736.03.01.01,P9S4_180126_404_A01,
2018-01-26,0.5623512,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370736.03.01.02,P9S4_180126_405_A01,
2018-01-26,0.7709121,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370736.05.02.01,PAS4_180126_451_A01,63x go
2018-01-29,0.3299751,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-372260.02.01.01,P1S4_180129_001_A01,
2018-01-29,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.03.01.01,P1S4_180129_002_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.03.01.02,P1S4_180129_003_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.03.01.03,P1S4_180129_004_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.03.01.04,P1S4_180129_005_A01,63x no go
2018-01-29,1.0,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-372260.03.02.01,P2S4_180129_051_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.04.02.01,P2S4_180129_052_A01,63x no go
2018-01-29,0.3299751,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372434.03.01.01,P2S4_180129_053_A01,
2018-01-29,1.0,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-372260.04.01.01,P9S4_180129_401_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-372260.05.01.01,P9S4_180129_402_A01,63x go
2018-01-29,0.3299751,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-370742.04.02.01,P9S4_180129_403_A01,
2018-01-29,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.04.01.01,P9S4_180129_404_A01,63x go
2018-01-29,0.4831407,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372545.04.01.02,P9S4_180129_405_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Nos1-CreERT2 Sst-IRES-FlpO,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-372260.06.01.01,PAS4_180129_451_A01,63x go
2018-01-29,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372433.05.02.01,PAS4_180129_452_A01,63x go
2018-01-30,0.4831407,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372546.03.01.01,P1S4_180130_001_A01,
2018-01-30,0.7611114,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372546.03.01.02,P1S4_180130_002_A01,
2018-01-30,0.6885784,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372795.03.01.01,P2S4_180130_051_A01,
2018-01-30,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372795.03.01.02,P2S4_180130_052_A01,63x no go
2018-01-30,0.7505919,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-372686.04.01.01,P2S4_180130_053_A01,63x no go
2018-01-30,0.5232147,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-372686.04.01.02,P2S4_180130_054_A01,
2018-01-30,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372546.04.02.01,P8S4_180130_351_A01,63x no go
2018-01-30,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372546.05.02.01,P8S4_180130_352_A01,
2018-01-30,0.5623512,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372795.04.02.01,P8S4_180130_353_A01,
2018-01-30,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372435.04.02.01,P8S4_180130_354_A01,63x go
2018-01-30,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372795.04.01.01,P9S4_180130_401_A01,63x no go
2018-01-30,0.4586377,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372795.06.02.01,PAS4_180130_451_A01,
2018-01-31,0.7848871,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.03.01.01,P1S4_180131_001_A01,
2018-01-31,0.7611114,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.03.01.02,P1S4_180131_002_A01,63x go
2018-01-31,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.03.01.03,P1S4_180131_003_A01,63x go
2018-01-31,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.03.01.04,P1S4_180131_004_A01,63x no go
2018-01-31,0.4586377,mIVSCC-MET,Pdyn-T2A-CreERT2,Pdyn-T2A-CreERT2;Ai14-373524.03.02.01,P2S4_180131_051_A01,
2018-01-31,0.3299751,mIVSCC-MET,Pdyn-T2A-CreERT2,Pdyn-T2A-CreERT2;Ai14-373524.03.01.01,P2S4_180131_052_A01,
2018-01-31,0.880454162,mIVSCC-MET,Pdyn-T2A-CreERT2,Pdyn-T2A-CreERT2;Ai14-373524.03.01.02,P2S4_180131_053_A01,
2018-01-31,0.4831407,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.04.02.01,P8S4_180131_351_A01,
2018-01-31,0.7611114,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.04.02.02,P8S4_180131_352_A01,
2018-01-31,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.05.02.01,P8S4_180131_353_A01,63x go
2018-01-31,0.4831407,mIVSCC-MET,Pdyn-T2A-CreERT2,Pdyn-T2A-CreERT2;Ai14-373524.04.02.01,P8S4_180131_354_A01,
2018-01-31,1.0,mIVSCC-MET,Pdyn-T2A-CreERT2,Pdyn-T2A-CreERT2;Ai14-373524.05.02.01,P8S4_180131_355_A01,63x no go
2018-01-31,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.04.01.01,P9S4_180131_401_A01,63x go
2018-01-31,0.4831407,mIVSCC-MET,Oxtr-T2A-Cre,Oxtr-T2A-Cre;Ai14-370509.03.01.01,P9S4_180131_402_A01,
2018-01-31,0.7709121,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372436.03.01.01,P9S4_180131_403_A01,63x no go
2018-01-31,0.4586377,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372548.05.01.01,PAS4_180131_451_A01,
2018-01-31,1.0,mIVSCC-MET,Pdyn-T2A-CreERT2,Pdyn-T2A-CreERT2;Ai14-373524.05.01.01,PAS4_180131_452_A01,63x go
2018-01-31,0.7835105,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-372684.05.02.01,PAS4_180131_453_A01,
2018-02-01,0.863473368,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372437.04.01.01,P1S4_180201_001_A01,63x no go
2018-02-01,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372437.04.01.02,P1S4_180201_002_A01,63x go
2018-02-01,0.3299751,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372437.05.01.01,P1S4_180201_003_A01,
2018-02-01,0.7709121,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372437.05.02.01,P8S4_180201_351_A01,63x no go
2018-02-01,0.4586377,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372437.04.02.01,P8S4_180201_352_A01,
2018-02-01,0.5623512,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372798.04.01.01,P9S4_180201_401_A01,
2018-02-01,1.0,mIVSCC-MET,Htr3a-Cre_NO152,Htr3a-Cre_NO152;Ai14-372798.06.02.01,PAS4_180201_451_A01,63x go
2018-02-01,0.609374,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372437.06.01.01,PAS4_180201_452_A01,
2018-02-02,0.7611114,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.03.01.01,P1S4_180202_001_A01,63x no go
2018-02-02,0.880454162,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.03.01.02,P1S4_180202_002_A01,63x no go
2018-02-02,0.7848871,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.03.01.03,P1S4_180202_003_A01,63x no go
2018-02-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.03.01.04,P1S4_180202_004_A01,63x no go
2018-02-02,0.4831407,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-372685.03.01.01,P2S4_180202_051_A01,
2018-02-02,0.3299751,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372438.04.01.01,P2S4_180202_052_A01,
2018-02-02,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-372438.04.01.02,P2S4_180202_053_A01,63x go
2018-02-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.04.02.01,P8S4_180202_351_A01,63x no go
2018-02-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.05.02.01,P8S4_180202_352_A01,63x go
2018-02-02,0.4831407,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.05.02.02,P8S4_180202_353_A01,
2018-02-02,0.890240235,mIVSCC-MET,Chrna2-Cre_OE25,Chrna2-Cre_OE25;Ai14-372685.03.02.01,P8S4_180202_354_A01,63x go
2018-02-02,0.3299751,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.06.02.01,PAS4_180202_451_A01,
2018-02-02,1.0,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.06.02.02,PAS4_180202_452_A01,63x go
2018-02-02,0.7505919,mIVSCC-MET,Oxtr-T2A-Cre,Oxtr-T2A-Cre;Ai14-370512.06.02.01,PAS4_180202_453_A01,
2018-02-02,0.4831407,mIVSCC-MET,Sst-IRES-Cre,Sst-IRES-Cre;Ai14-372549.03.02.01,PBS4_180202_501_A01,
2018-02-05,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.03.01.01,P1S4_180205_001_A01,
2018-02-05,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.03.01.02,P1S4_180205_002_A01,
2018-02-05,0.7958965,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.03.01.01,P1S4_180205_003_A01,63x no go
2018-02-05,0.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.03.01.02,P1S4_180205_004_A01,
2018-02-05,1.0,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.03.02.01,P2S4_180205_051_A01,63x go
2018-02-05,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.03.02.02,P2S4_180205_052_A01,
2018-02-05,0.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.03.02.01,P2S4_180205_053_A01,
2018-02-05,0.7455432,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.03.02.02,P2S4_180205_054_A01,
2018-02-05,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.04.01.01,P2S4_180205_055_A01,63x go
2018-02-05,0.3299751,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.04.01.02,P2S4_180205_056_A01,
2018-02-05,0.3299751,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.05.02.01,P8S4_180205_351_A01,
2018-02-05,0.3299751,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.04.02.01,P8S4_180205_352_A01,
2018-02-05,1.0,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.05.02.01,P8S4_180205_353_A01,63x go
2018-02-05,0.863473368,mIVSCC-MET,Vip-IRES-Cre,Vip-IRES-Cre;Ai14-373812.05.02.02,P8S4_180205_354_A01,63x no go
2018-02-05,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.05.02.01,P8S4_180205_355_A01,63x go
2018-02-05,0.3299751,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.06.01.01,PAS4_180205_451_A01,
2018-02-05,0.609374,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.05.01.01,PAS4_180205_452_A01,
2018-02-05,0.3299751,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-374838.05.02.01,PAS4_180205_453_A01,
2018-02-05,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.05.01.01,PBS4_180205_501_A01,63x go
2018-02-05,0.4586377,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374736.04.01.01,PBS4_180205_502_A01,
2018-02-05,0.5623512,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-374838.04.01.01,PBS4_180205_503_A01,
2018-02-05,0.5623512,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.04.02.01,PBS4_180205_504_A01,
2018-02-05,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-373623.04.02.02,PBS4_180205_505_A01,63x go
2018-02-06,1.0,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.05.01.01,P1S4_180206_001_A01,63x go
2018-02-06,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.05.01.02,P1S4_180206_002_A01,63x go
2018-02-06,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.05.01.03,P1S4_180206_003_A01,63x go
2018-02-06,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.05.01.04,P1S4_180206_004_A01,
2018-02-06,0.4831407,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.02.02.01,P2S4_180206_051_A01,
2018-02-06,0.7032078,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.02.02.02,P2S4_180206_052_A01,
2018-02-06,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-374836.03.01.01,P2S4_180206_053_A01,63x go
2018-02-06,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-374836.03.01.02,P2S4_180206_054_A01,63x go
2018-02-06,1.0,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-374837.04.01.01,P2S4_180206_055_A01,63x go
2018-02-06,0.7455432,mIVSCC-MET,Chat-IRES-Cre-neo,Chat-IRES-Cre-neo;Ai14-374837.04.01.02,P2S4_180206_056_A01,63x no go
2018-02-06,1.0,mIVSCC-MET,Crh-IRES-Cre_ZJH Sst-IRES-FlpO,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-374738.04.02.01,P8S4_180206_351_A01,63x go
